tweet,pred
Hey @htTweets  Either you point out my tweet in which I was abusive to Sushma Swaraj or  you apologise & delete your Fake article  If not then ready to face FIR & defamation suit from me  https://t.co/saPiIAR1Fn,0.18741334974765778
BJP wants to increase it's troll Army by 25 Lakhs. It seems Seems like BJP is in full swing for 2019 Campaign. Beware Sickular Ladies.. https://t.co/OadAHTsAIw,0.02411755733191967
Hey @htTweets  Either you point out my tweet in which I was abusive to Sushma Swaraj or  you apologise & delete your Fake article  If not then ready to face FIR & defamation suit from me  https://t.co/saPiIAR1Fn,0.18741334974765778
"The defence budget share of the GDP is 1.58%, it is the lowest ever since 1962. Is this the way to show gratitude for the Armed Forces' countless sacrifices to protect India? BJP insults Indian Armed Forces. #BharatBachao",0.29013919830322266
"Of all political parties in India, @BJP4India has the filthiest of followers.  Forget opponents, they won't even spare former/current BJP senior leaders if they don't toe the line.   Examples: Sushma Swaraj, Yashwant Sinha, Arun Shourie & more.",0.11726859211921692
Tomorrow at 9:30 AM I will interact with beneficiaries of various social security schemes of the Government of India. I look forward to hearing their inspiring experiences and life journeys. Join the interaction via the ‘Narendra Modi Mobile App’ or watch it on @DDNewsLive.,0.2902560830116272
"Under Narendra Modi Government IT department attaches 1,500 benami properties worth Rs 43 billion  Kudos @narendramodi   https://t.co/rZg1hYFjCj",0.7818179726600647
"Happy to see ugly tweets making fun of @SushmaSwaraj’s kidney ailment making the front page, but did not see any outrage against this tweet by a ‘journalist’, only some gleeful titters! https://t.co/c6if4llCV2",0.175484299659729
Hey @htTweets  Either you point out my tweet in which I was abusive to Sushma Swaraj or  you apologise & delete your Fake article  If not then ready to face FIR & defamation suit from me  https://t.co/saPiIAR1Fn,0.18741334974765778
It has been an amazing journey of BJP. From 6 states in 2014 to 21 states in 2018. Huge mandate is due to the dynamic leadership of PM @narendramodi and organisational capabilities of BJP President @AmitShah (2/3),0.40727490186691284
"Under Modi, rural wage growth has dipped from 38% in 2014 to 0% in 2018 (RBI report). Govt has not released data on farmers’ suicides in the last two years. Destroy and hide seems to be the only logic BJP has been following. #BharatBachao",0.10220041871070862
The Biggest Organised Loot & Legalized Plunder. Dirty Politicians of Bjp Are Looting The Nation In The Name Of Nationalism. #BharatBachao https://t.co/WFnVSVUfNF,0.17226308584213257
BJP wants to increase it's troll Army by 25 Lakhs. It seems Seems like BJP is in full swing for 2019 Campaign. Beware Sickular Ladies.. https://t.co/OadAHTsAIw,0.02411755733191967
Hey @htTweets  Either you point out my tweet in which I was abusive to Sushma Swaraj or  you apologise & delete your Fake article  If not then ready to face FIR & defamation suit from me  https://t.co/saPiIAR1Fn,0.18741334974765778
"So great to see how our supposed leaders mock us for genuine criticism.   At this rate, BJP will be filled with Congress style sycophants, especially its Maharashtra unit. https://t.co/xK1wdknQUD",0.15660637617111206
"When a Comrat like @pbhushan1 comes out in your support... that too with FAKE news of ""Assassination"".... You know what pits you have fallen into @SushmaSwaraj ... Thats like being supported by Shurpanaka herself... LOL! https://t.co/xrUGifUxnG",0.1467791050672531
Industrial growth in India has declined from 7.4% in 2016 to 4.45% in 2018. Why is the BJP still hiding the truth with false statements? Misleading India has become the only thing BJP is good at. #BharatBachao,0.054115135222673416
Hey @htTweets  Difference of Opinion is not Trolling Expressing opinion & Countering anyone's lies is not Trolling  Can you point out one tweet of mine which was abusive to her. My tweets mentioning her raised valid points on the passport controversy  https://t.co/saPiIAR1Fn,0.10812529921531677
"The defence budget share of the GDP is 1.58%, it is the lowest ever since 1962. Is this the way to show gratitude for the Armed Forces' countless sacrifices to protect India? BJP insults Indian Armed Forces. #BharatBachao",0.29013919830322266
"The defence budget share of the GDP is 1.58%, it is the lowest ever since 1962. Is this the way to show gratitude for the Armed Forces' countless sacrifices to protect India? BJP insults Indian Armed Forces. #BharatBachao",0.29013919830322266
"Happy to see ugly tweets making fun of @SushmaSwaraj’s kidney ailment making the front page, but did not see any outrage against this tweet by a ‘journalist’, only some gleeful titters! https://t.co/c6if4llCV2",0.175484299659729
"Central Statistics Office has revealed EPFO data, according to which half a crore people have been provided jobs between Sept 2017 and April 2018, BJP claims big win in Job jump and a thumbs up to PM's Vikas mantra @HeenaGambhir shares more details #JobJump https://t.co/RMtjDp5ACj",0.09268607199192047
"The judiciary is under fear, the press is under fear & even the BJP’s members of Parliament are under the same fear as they cannot speak a single word before the PM.The Constitution is under severe attack in the country. #BharatBachao @iyc @Allavaru @keshavyadaviyc @vbwalia",0.15217800438404083
So who are the trolls who have been abusing @sushmaswaraj @indiatoday Fact-Check Editor @bala3047 finds most are fans of the BJP & a couple have deleted their social media profiles after Sushma’s outburst. https://t.co/ypXvMo9BqG,0.1171712726354599
BJP wants to increase it's troll Army by 25 Lakhs. It seems Seems like BJP is in full swing for 2019 Campaign. Beware Sickular Ladies.. https://t.co/OadAHTsAIw,0.02411755733191967
@Shubhrastha Pls explain me from when issuing a passport to an individual becomes a policy issue. I am hardcore BJP supporter but also use my brain and I am not a turncoat for political favors as many on this platform. I am sure even you know some of them.,0.08634769916534424
"No, the argument is, why has he not been tried, and convicted, and sentenced? It’s been four and a half years of banging on about this. https://t.co/hw1NL8TmmN",0.02558806538581848
"On the anniversary of the declaration of Emergency, sharing this very insightful article written in the year 2000.  To quote, ""most of the leaders of the BJP/RSS had betrayed the struggle against the Emergency.""  Author - @Swamy39   https://t.co/D3yJ64dWAj",0.3761593997478485
"Ex-serviceman accuses BJP MLA of kidnapping daughter in J&K.  Now, Girl appeared before Media & said: 1) No one kidnapped me. 2) I'm living with my friend. 3) My family are supporters of PDP & may be that's reason. 4) My family is also forcing me to marry someone against my wish.",0.07763085514307022
"1,26,00,000 jobs were lost! More than 100 people died! The entire country suffered in the hands of BJP. Demonetisation disaster turned out to be only for BJP to loot India. Today @DelhiPYC protested to condemn this organised loot by the BJP. Shame on this govt! https://t.co/zWTi4JJf4N",0.019619125872850418
"Most promised minimum government but in actual working under modi govt, it's the death of Democratic processes happening in India  #ModiKillingDemocracy  Narendra Modi throttled democracy with his maximum govt: https://t.co/1CffX4vrWM",0.21310244500637054
👉Judiciary is been compromised to suit the govt and protect the criminals of Bjp 👉Autonomy of top institutions is seriously threatened as power of money and muscle is used extensively to overhaul the system 👉There is a serious trust deficit in d governance #ModiEmergency,0.014339516870677471
The Biggest Organised Loot & Legalized Plunder. Dirty Politicians of Bjp Are Looting The Nation In The Name Of Nationalism. #BharatBachao https://t.co/WFnVSVUfNF,0.17226308584213257
BJP ministers are acting as Modi's puppets rather than a co-equal branch of government with oversight responsibility and an obligation to defend the Constitution. #ModiKillingDemocracy,0.08758961409330368
Remember how Rahul Gandhi was mercilessly trolled by the BJP troll factory when he came up with the idea of connecting all MRI machines. Well it is ACTUALLY happening in TN.  The illiterate bhakts can eat crow now.  @amitomsharma @divyaspandana @DDSez @priyankac19 @rkhuria https://t.co/zIYsj3ar49,0.15447819232940674
Hey @htTweets  Difference of Opinion is not Trolling Expressing opinion & Countering anyone's lies is not Trolling  Can you point out one tweet of mine which was abusive to her. My tweets mentioning her raised valid points on the passport controversy  https://t.co/saPiIAR1Fn,0.10812529921531677
"I am proud that youth from across India have come together to challenge failures of the BJP. At the #RunForEmployment marathon in Thoothukudi with IYC National Secretary @JebiMather, @TN_PYC President @Hassan_tnpyc, DYC President and PYC Incharges. https://t.co/751ezCEMF5",0.716860830783844
Hey @htTweets  Difference of Opinion is not Trolling Expressing opinion & Countering anyone's lies is not Trolling  Can you point out one tweet of mine which was abusive to her. My tweets mentioning her raised valid points on the passport controversy  https://t.co/saPiIAR1Fn,0.10812529921531677
"Ex-serviceman accuses BJP MLA of kidnapping daughter in J&K.  Now, Girl appeared before Media & said: 1) No one kidnapped me. 2) I'm living with my friend. 3) My family are supporters of PDP & may be that's reason. 4) My family is also forcing me to marry someone against my wish.",0.07763085514307022
#ShahZyadaKhaGaya any excuse BJP or that's the way you work if u have no answer plz accept it @narendramodi_in @amits @INCIndia @INCMP @divyaspandana @RuchiraC @AsadKurwai @VarshaEGaikwad @JM_Scindia @digvijaya_28 @vibhabindoo @dbajpaiINC @ASinghINC https://t.co/1YIYZeE4yB,0.1547313928604126
"PM Narendra Modi arrives in Mumbai, he would be attending the annual meeting of Asian Infrastructure Investment Bank and will also address party workers later https://t.co/BGEqaNlplw",0.24001632630825043
Hey @htTweets  Either you point out my tweet in which I was abusive to Sushma Swaraj or  you apologise & delete your Fake article  If not then ready to face FIR & defamation suit from me  https://t.co/saPiIAR1Fn,0.18741334974765778
"Happy to see ugly tweets making fun of @SushmaSwaraj’s kidney ailment making the front page, but did not see any outrage against this tweet by a ‘journalist’, only some gleeful titters! https://t.co/c6if4llCV2",0.175484299659729
We do not need a PM with misplaced priorities. India has no room for such selfish leaders that the BJP promotes. #BharatBachao https://t.co/CTi0vWqVug,0.07952935993671417
Tomorrow at 9:30 AM I will interact with beneficiaries of various social security schemes of the Government of India. I look forward to hearing their inspiring experiences and life journeys. Join the interaction via the ‘Narendra Modi Mobile App’ or watch it on @DDNewsLive.,0.2902560830116272
"Congratulations to our govt for trying honestly to take India to number one position. Without BJP’s enormous support and contribution, India wouldn’t have reached on top from fourth position in 2011. https://t.co/QSBaUl18Ge",0.14379467070102692
It has always been @RSSorg & @BJP4India which want to kill democracy. It is @INCIndia which not only gave India Democracy but made sure that  principles of democracy deep rooted in Indian culture. People won't believe in the lies of bjp about emergency https://t.co/sEd4pKRlih,0.029628058895468712
Hey @htTweets  Either you point out my tweet in which I was abusive to Sushma Swaraj or  you apologise & delete your Fake article  If not then ready to face FIR & defamation suit from me  https://t.co/saPiIAR1Fn,0.18741334974765778
"Happy to see ugly tweets making fun of @SushmaSwaraj’s kidney ailment making the front page, but did not see any outrage against this tweet by a ‘journalist’, only some gleeful titters! https://t.co/c6if4llCV2",0.175484299659729
"BJP at crossroads - you can see that almost none of the central team even RT @myogiadityanath  , your Aayoogs cant even RT your own CM of largest state?",0.16852539777755737
"The man who tweeted filth against Sushma Swaraj, for helping an inter-faith couple obtain passports, is followed by Modi and 40 other BJP MPs.  Not a single BJP spokesperson has commented against the filth or in favour of Sushma.  Is Modi leading the charge of the Sanghi brigade?",0.027369791641831398
Is it possible BJP leaders are so obtuse & dim that they don’t realise the line of criticism they are using against the Emergency is also a perfectly apt critique of their own Modi Govt’s excesses? Could they really be so clueless?,0.040083322674036026
"""Volence against Muslims and Christians has risen since the BJP came to power in 2014, and the pattern and modus operandi of the attacks reveal a systematic programme to marginalise and subjugate them.""  https://t.co/XyXaWI7n3Q",0.050123509019613266
The peace in Jammu And Kashmir that was restored to a huge extent because of the persistence and hard work of UPA govt has been demolished by this Bjp govt and it's policies. #ModiEmergency,0.014913695864379406
"#BharatBachao Let us all rise up to the challenge of building an India free from communal violence, poverty, ill health & unemployment. We must ensure a bright future for our country by removing selfish & destructive BJP govt.",0.3346930742263794
#BharatBachao We do not need a PM with misplaced priorities. India has no room for such selfish leaders that the BJP promotes. #BharatBachao https://t.co/MxaOo68bWv,0.07952935993671417
"Political opponents of BJP are openly abusing Modi Anti-BJP media is freely spreading rumors about the government Social media is ceaselessly circulating jokes on Modi   If this is Emergency, Rahul Gandhi is the most intelligent Indian & Kejriwal is the most dedicated politician.",0.09507159888744354
"The sophisticated n elite Cong leader Mani Shankar Aiyar declares Modi is a snake, scorpion & a dirty man. How many opeds by Eminent Journalists did we read in ⁦@washingtonpost⁩ against choicest abuses hurled at ⁦@narendramodi⁩ ? #SushmaSwaraj  https://t.co/4pzvHa7Uzb",0.22971124947071075
"The defence budget share of the GDP is 1.58%, it is the lowest ever since 1962. Is this the way to show gratitude for the Armed Forces' countless sacrifices to protect India? BJP insults Indian Armed Forces. #BharatBachao",0.29013919830322266
10 mein ek incident mein law it's course Lene mein itns boasting mat kijiye. Law Jo kartevhei would party ke credit me dal Kar judiciary no insult mat karna https://t.co/qXCub350t6,0.20800314843654633
"No action on MLA Lal Singh for threatening Journos? Shame BJP Shame. You securd a majority wd the most divisive campaign in 2014. And with no achievements to cite in 2019, you're threatening media like nvr before. So tht u can arm twist thm into giving gud coverage in next polls.",0.06642115116119385
"Under Narendra Modi Government IT department attaches 1,500 benami properties worth Rs 43 billion  Kudos @narendramodi   https://t.co/rZg1hYFjCj",0.7818179726600647
"Liars will always keep on lying, it's their profession it seems, under modi the whole country is witnessing the death of Democratic processes and he still lies to the people #ModiKillingDemocracy  https://t.co/mC4ur5y9xD",0.30080097913742065
👉Lands and facilities are given to pro bjp business like Ramdev at throwaway prices 👉Farmers are shot at for demanding their rights 👉 Govt buys sugar from pakistan while indian farmers die without payments #ModiEmergency,0.01886444352567196
BJP wants to increase it's troll Army by 25 Lakhs. It seems Seems like BJP is in full swing for 2019 Campaign. Beware Sickular Ladies.. https://t.co/OadAHTsAIw,0.02411755733191967
Why do I get a feeling that you know others who have arms?  Is it because you are talking about H Raja instead of the culprit caught with arms enough to blow up Chennai https://t.co/q3fNFGZc56,0.022150244563817978
BJP wants to increase it's troll Army by 25 Lakhs. It seems Seems like BJP is in full swing for 2019 Campaign. Beware Sickular Ladies.. https://t.co/OadAHTsAIw,0.02411755733191967
"Leaders jailed during Indira Gandhi's draconian #Emergency included Vajpayee, Advani, Jayaprakash Narayan & Arun Jaitley as well as some names that will ring a bell in today's opposition--HD Deve Gowda, Lalu Prasad Yadav & MK Stalin. My column https://t.co/MzB81fVSCP",0.19282616674900055
"Under Narendra Modi Government IT department attaches 1,500 benami properties worth Rs 43 billion  Kudos @narendramodi   https://t.co/rZg1hYFjCj",0.7818179726600647
Hey @htTweets  Either you point out my tweet in which I was abusive to Sushma Swaraj or  you apologise & delete your Fake article  If not then ready to face FIR & defamation suit from me  https://t.co/saPiIAR1Fn,0.18741334974765778
".@narendramodi sir, You've no idea how much damage this ""Lucknow passport issue"" has caused to BJP's support base. Sushma mam has taken it on her ego. Instead of taking action, she is playing into the hands of leftists.   People are still with BJP only bcoz of you. Plz intervene.",0.1437637358903885
"During 1975-77, BJP and RSS Leaders, including Atal Bihari Vajpayee and RSS Chief were doing a “Savarkar” during Emergency and writing apology letters to Indira Gandhi https://t.co/IE4jkMQiJ2",0.34217914938926697
".@narendramodi sir, You've no idea how much damage this ""Lucknow passport issue"" has caused to BJP's support base. Sushma mam has taken it on her ego. Instead of taking action, she is playing into the hands of leftists.   People are still with BJP only bcoz of you. Plz intervene.",0.1437637358903885
I am tagging all 7 BJP MPs of New Delhi to look into this issue @drharshvardhan @MaheishGirri @ManojTiwariMP @M_Lekhi @p_sahibsingh @rameshbidhuri @Dr_Uditraj   I will hold them personally responsible if anything unfortunate happens in #AdarshNagarBurning  @PMOIndia  @AmitShah,0.166825532913208
"Of all political parties in India, @BJP4India has the filthiest of followers.  Forget opponents, they won't even spare former/current BJP senior leaders if they don't toe the line.   Examples: Sushma Swaraj, Yashwant Sinha, Arun Shourie & more.",0.11726859211921692
"“Modi is the general of the [BJP] IT cell, the only leader in the world who follows handles that routinely make death, rape threats & indulge in incitement.” They in turn claim to be “Blessed by Follow from Modi ji” https://t.co/Ky2MXRy8VN @bainjal explain Sushma Swaraj’s plight.",0.305835098028183
Hey @htTweets  Difference of Opinion is not Trolling Expressing opinion & Countering anyone's lies is not Trolling  Can you point out one tweet of mine which was abusive to her. My tweets mentioning her raised valid points on the passport controversy  https://t.co/saPiIAR1Fn,0.10812529921531677
Hey @htTweets  Difference of Opinion is not Trolling Expressing opinion & Countering anyone's lies is not Trolling  Can you point out one tweet of mine which was abusive to her. My tweets mentioning her raised valid points on the passport controversy  https://t.co/saPiIAR1Fn,0.10812529921531677
"#ModiKillingDemocracy Saheb says a Jumla: ""Criticise me! Criticism strengthens Democracy""  On the flip side, BJP lawmaker warns: ""Draw a line or else...!"" Enough said about the current state of Democracy! https://t.co/gXpshoYqXm",0.657047688961029
"Must read: @bainjal on the vicious trolling of @SushmaSwaraj by BJP trolls led by their IT cell controlled by the PM. Nowhere in the world has a PM promoted such vile, vicious & violent trolls who attack opponents of Modi & now even Modi's own ministers https://t.co/maV3SzTb7B",0.07186044007539749
Hey @htTweets  Difference of Opinion is not Trolling Expressing opinion & Countering anyone's lies is not Trolling  Can you point out one tweet of mine which was abusive to her. My tweets mentioning her raised valid points on the passport controversy  https://t.co/saPiIAR1Fn,0.10812529921531677
"The man who tweeted filth against Sushma Swaraj, for helping an inter-faith couple obtain passports, is followed by Modi and 40 other BJP MPs.  Not a single BJP spokesperson has commented against the filth or in favour of Sushma.  Is Modi leading the charge of the Sanghi brigade?",0.027369791641831398
"BJP wants to revoke Article 370, ironically Sardar Patel was its architect  @srinathraghava3, senior fellow, Centre for Policy Research, writes:  https://t.co/voBTBDaD7Z https://t.co/lLJqR4U9GP",0.6753989458084106
"Despite the evident failure of the Direct Benefit Transfer Scheme in Nagri which also violated the National Food Security Act (NFSA), the insensitive Central Govt has refused to roll it back.  https://t.co/8BgS0ZINZL",0.10482659935951233
"Political opponents of BJP are openly abusing Modi Anti-BJP media is freely spreading rumors about the government Social media is ceaselessly circulating jokes on Modi   If this is Emergency, Rahul Gandhi is the most intelligent Indian & Kejriwal is the most dedicated politician.",0.09507159888744354
".@narendramodi sir, You've no idea how much damage this ""Lucknow passport issue"" has caused to BJP's support base. Sushma mam has taken it on her ego. Instead of taking action, she is playing into the hands of leftists.   People are still with BJP only bcoz of you. Plz intervene.",0.1437637358903885
Hey @htTweets  Either you point out my tweet in which I was abusive to Sushma Swaraj or  you apologise & delete your Fake article  If not then ready to face FIR & defamation suit from me  https://t.co/saPiIAR1Fn,0.18741334974765778
Have been thinking why BJP had to resort to bringing up #emergency to counter congress? Why not expose corruption that has made most congress leaders multi millionaires? Then I realised BJP leaders no less corrupt. They protect themselves by not acting.  Change this politics.,0.08857879787683487
"Happy to see ugly tweets making fun of @SushmaSwaraj’s kidney ailment making the front page, but did not see any outrage against this tweet by a ‘journalist’, only some gleeful titters! https://t.co/c6if4llCV2",0.175484299659729
"The defence budget share of the GDP is 1.58%, it is the lowest ever since 1962. Is this the way to show gratitude for the Armed Forces' countless sacrifices to protect India? BJP insults Indian Armed Forces. #BharatBachao",0.29013919830322266
"Anyone talk like Chaiwala and say what Congress did in 70yrs! It made India a self-sufficient in many areas incl agriculture.. spare 3minutes of their time to watch this video.  BJP is a Pracharaks' party, they don't have any concern for society.   https://t.co/LRi0F9oq5t https://t.co/YjGF9VPJbf",0.05156964808702469
"The man who tweeted filth against Sushma Swaraj, for helping an inter-faith couple obtain passports, is followed by Modi and 40 other BJP MPs.  Not a single BJP spokesperson has commented against the filth or in favour of Sushma.  Is Modi leading the charge of the Sanghi brigade?",0.027369791641831398
@narendramodi Salute the courage of those who resisted Emergency. Unlike BJP and RSS Leaders who were writing apology letters https://t.co/COpNd5Ex4N,0.49372702836990356
"The defence budget share of the GDP is 1.58%, it is the lowest ever since 1962. Is this the way to show gratitude for the Armed Forces' countless sacrifices to protect India? BJP insults Indian Armed Forces. #BharatBachao",0.29013919830322266
The Biggest Organised Loot & Legalized Plunder. Dirty Politicians of Bjp Are Looting The Nation In The Name Of Nationalism. #BharatBachao https://t.co/WFnVSVUfNF,0.17226308584213257
"Happy to see ugly tweets making fun of @SushmaSwaraj’s kidney ailment making the front page, but did not see any outrage against this tweet by a ‘journalist’, only some gleeful titters! https://t.co/c6if4llCV2",0.175484299659729
"Despite the evident failure of the Direct Benefit Transfer Scheme in Nagri which also violated the National Food Security Act (NFSA), the insensitive Central Govt has refused to roll it back.  https://t.co/8BgS0ZINZL",0.10482659935951233
"I am amazed that no one in the BJP has had the courage to defend @SushmaSwaraj against the vicious and vulgar troll attacks today. She is a tall leader of the BJP and a much loved minister and deserves respect, not abuse.",0.07605388015508652
"@SushmaSwaraj ji,u transferred Passport official Vikas Mishra without any probe,just because a Hindu woman,married to Mullah complained. Those who trolled u did a shameful act but why are u trolling our love n support for BJP? This transfer is a slap on our support for @BJP4India",0.08391352742910385
Industrial growth in India has declined from 7.4% in 2016 to 4.45% in 2018. Why is the BJP still hiding the truth with false statements? Misleading India has become the only thing BJP is good at. #BharatBachao,0.054115135222673416
Glad to have received #BJP National President Shri @AmitShah Ji on his arrival at Ahmedabad airport. #GujaratWelcomesShah https://t.co/haW8358Sk5,0.21910063922405243
"BJP trolls, some followed by Modi troll, abuse & call for assassination of @SushmaSwaraj because she transferred a bigoted passport officer who was harassing an inter faith couple! Shows where Modi/Shah have brought the BJP. No space for the decent&upright https://t.co/6aiEZLeotM",0.07691352814435959
"Worshippers of Stalin and Mao, Leftists will always support real emergency. For other times they indulge in deceptive worldplay. After killing human rights and democracies, didn't all Communist regimes append ""People's"", ""Democratic"" and ""Republic"" to their names ! https://t.co/wR4lXFf36F",0.28155332803726196
"""Like Mrs. Gandhi once did, Mr. Modi seeks to make his party, his  government, his administration and his country an extension of his  personality"" (from a piece published in February 2013, fifteen months before Narendra Modi became Prime Minister): https://t.co/t5EKsom1A1",0.2730003595352173
Glad that you shared your views Priya.   I invite you all to express your opinions in the #PeoplesPulse section of the ‘Narendra Modi Mobile App.' https://t.co/DgNBmfMnP9,0.9401944875717163
"BJP wants to revoke Article 370, ironically Sardar Patel was its architect https://t.co/OPUrk4nYAD @srinathraghava3 taking the LMG to this propaganda wall on 370 and Kashmir.",0.2584281265735626
The supporters of BJP can justify any crime when the criminal is of their own ideology.  How will they justify it when a day comes and they become the victims themselves? 😢 #ModiKillingDemocracy,0.007218971848487854
"I am amazed that no one in the BJP has had the courage to defend @SushmaSwaraj against the vicious and vulgar troll attacks today. She is a tall leader of the BJP and a much loved minister and deserves respect, not abuse.",0.07605388015508652
"When a Comrat like @pbhushan1 comes out in your support... that too with FAKE news of ""Assassination"".... You know what pits you have fallen into @SushmaSwaraj ... Thats like being supported by Shurpanaka herself... LOL! https://t.co/xrUGifUxnG",0.1467791050672531
"Ex-serviceman accuses BJP MLA of kidnapping daughter in J&K.  Now, Girl appeared before Media & said: 1) No one kidnapped me. 2) I'm living with my friend. 3) My family are supporters of PDP & may be that's reason. 4) My family is also forcing me to marry someone against my wish.",0.07763085514307022
Tomorrow at 9:30 AM I will interact with beneficiaries of various social security schemes of the Government of India. I look forward to hearing their inspiring experiences and life journeys. Join the interaction via the ‘Narendra Modi Mobile App’ or watch it on @DDNewsLive.,0.2902560830116272
Another fake case against a BJP MLA to malign Govt and instigate communal passions in J&K! Girl in fact admits she was not kidnapped and calls the accused a good man.😡 https://t.co/rNHEpTQ7ln,0.01166505552828312
"Ex-serviceman accuses BJP MLA of kidnapping daughter in J&K.  Now, Girl appeared before Media & said: 1) No one kidnapped me. 2) I'm living with my friend. 3) My family are supporters of PDP & may be that's reason. 4) My family is also forcing me to marry someone against my wish.",0.07763085514307022
"Happy to see ugly tweets making fun of @SushmaSwaraj’s kidney ailment making the front page, but did not see any outrage against this tweet by a ‘journalist’, only some gleeful titters! https://t.co/c6if4llCV2",0.175484299659729
"Smriti Irani illegitimate wife of Narendra Modi: Assam Congress leader hits a new low in Indian politics  https://t.co/2JTcvqaOwX  How many debates were conducted n the liberals outraged against choicest abuses hurled at @smritiirani , Madam @DeeptiSachdeva_  ? @RealMediaCrooks",0.21913568675518036
"Political opponents of BJP are openly abusing Modi Anti-BJP media is freely spreading rumors about the government Social media is ceaselessly circulating jokes on Modi   If this is Emergency, Rahul Gandhi is the most intelligent Indian & Kejriwal is the most dedicated politician.",0.09507159888744354
"The man who tweeted filth against Sushma Swaraj, for helping an inter-faith couple obtain passports, is followed by Modi and 40 other BJP MPs.  Not a single BJP spokesperson has commented against the filth or in favour of Sushma.  Is Modi leading the charge of the Sanghi brigade?",0.027369791641831398
"Media is highlighting Ex-Serviceman Accuses BJP MLA of Abducting Daughter,  Media won't highlight that the girl herself came in front of media and says that nobody kidnapped me and allegations are fake, My family are supporters of PDP & may be that is the reason for drama.",0.009905487298965454
"Dear @BJP4India  President: BJP VP: BJP Speaker: BJP PM: BJP Muftis/Abdullahs/Azads out GUV rule in J&K means your own rule Now act, no excuse Grant statehood to Jammu Grant UT to Ladakh Abolish 35A/370 Deport Rohingyas Grant citizenship rights to Hindu refugees from Pak",0.5309730768203735
"@BJP4Delhi Modi, High Court aur chindichor Delhi BJP ke according to LG is Delhi sarkaar hai.. Dekhi kis ke signature hai approval pe 😂😂😂 https://t.co/F4IGsvYiRK",0.11637226492166519
"The judiciary is under fear, the press is under fear & even the BJP’s members of Parliament are under the same fear as they cannot speak a single word before the PM.The Constitution is under severe attack in the country. #BharatBachao @iyc @Allavaru @keshavyadaviyc",0.15217800438404083
"The man who tweeted filth against Sushma Swaraj, for helping an inter-faith couple obtain passports, is followed by Modi and 40 other BJP MPs.  Not a single BJP spokesperson has commented against the filth or in favour of Sushma.  Is Modi leading the charge of the Sanghi brigade?",0.027369791641831398
Archbishop ➡ Christians are under Attack under Modi  Maulvis ➡ Muslims are living in Fear under Modi  Hindu Nationalists ➡ Modi is only appeasing Minorities   So if Narendra Modi is not working for Hindus why are all Anti Hindu Forces joining hands to stop Modi   #ModiFor2019,0.22840292751789093
BJP wants to increase it's troll Army by 25 Lakhs. It seems Seems like BJP is in full swing for 2019 Campaign. Beware Sickular Ladies.. https://t.co/OadAHTsAIw,0.02411755733191967
"The defence budget share of the GDP is 1.58%, it is the lowest ever since 1962. Is this the way to show gratitude for the Armed Forces' countless sacrifices to protect India? BJP insults Indian Armed Forces. #BharatBachao",0.29013919830322266
"Jaipur, we have a problem...  Raje’s ‘angry resistance’ to Amit Shah’s choice of Rajasthan BJP president delays announcement   @RuhiTewari reports: https://t.co/JPJ2E2SiLO",0.016096627339720726
"They didn't stand up when one their own was trolled. Worse, they follow the accounts which spewed venom. Truly, party with a difference!   https://t.co/gwrBZ39x4C",0.29538652300834656
"No action on MLA Lal Singh for threatening Journos? Shame BJP Shame. You securd a majority wd the most divisive campaign in 2014. And with no achievements to cite in 2019, you're threatening media like nvr before. So tht u can arm twist thm into giving gud coverage in next polls.",0.06642115116119385
"Under Modi, rural wage growth has dipped from 38% in 2014 to 0% in 2018 (RBI report). Govt has not released data on farmers’ suicides in the last two years. Destroy and hide seems to be the only logic BJP has been following. #BharatBachao",0.10220041871070862
"@RealMediaCrooks @ArvindKejriwal From being bowled over by SS wit and SS giving it back like we deserve, to supporting her out of emotions, this is a U turn only wannabe politicians can take. That BJP ticket is assured, our vote, sadly is not. @Shubhrastha",0.19166800379753113
"The man who tweeted filth against Sushma Swaraj, for helping an inter-faith couple obtain passports, is followed by Modi and 40 other BJP MPs.  Not a single BJP spokesperson has commented against the filth or in favour of Sushma.  Is Modi leading the charge of the Sanghi brigade?",0.027369791641831398
BJP wants to increase it's troll Army by 25 Lakhs. It seems Seems like BJP is in full swing for 2019 Campaign. Beware Sickular Ladies.. https://t.co/OadAHTsAIw,0.02411755733191967
Glad that you shared your views Priya.   I invite you all to express your opinions in the #PeoplesPulse section of the ‘Narendra Modi Mobile App.' https://t.co/DgNBmfMnP9,0.9401944875717163
"I am amazed that no one in the BJP has had the courage to defend @SushmaSwaraj against the vicious and vulgar troll attacks today. She is a tall leader of the BJP and a much loved minister and deserves respect, not abuse.",0.07605388015508652
Hey @htTweets  Either you point out my tweet in which I was abusive to Sushma Swaraj or  you apologise & delete your Fake article  If not then ready to face FIR & defamation suit from me  https://t.co/saPiIAR1Fn,0.18741334974765778
BJP: Launched a scheme! Public: Cool.  BJP: Launched another scheme! Public: Meh. Fail.  BJP: Get rid of all currency! Public: wait what?  BJP: It's the Last year! HERE'S A FITNESS CHALLENGE! Public: Uh wat?  BJP: ... OPPOSE EMERGENCY BY INDIRA GANDHI! Public: WTF!?,0.05949742719531059
